Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-26 04:00:00-05:00,153.43,156.0,151.88,154.23,0,0.0,0.0
2023-01-26 05:00:00-05:00,154.23,155.0,153.6,154.76,0,0.0,0.0
2023-01-26 06:00:00-05:00,154.77,155.08,154.1,154.23,0,0.0,0.0
2023-01-26 07:00:00-05:00,154.23,154.8,153.56,153.94,0,0.0,0.0
2023-01-26 08:00:00-05:00,153.95,155.9985,152.28,155.55,0,0.0,0.0
2023-01-26 09:00:00-05:00,155.54,159.54,155.15,159.09,0,0.0,0.0
2023-01-26 09:30:00-05:00,159.96499633789062,161.4199981689453,154.75999450683594,158.8699951171875,94879422,0.0,0.0
2023-01-26 10:30:00-05:00,158.87989807128906,159.3000030517578,155.5800018310547,157.39999389648438,31533609,0.0,0.0
2023-01-26 11:30:00-05:00,157.38999938964844,157.43499755859375,154.8699951171875,156.0299072265625,22966449,0.0,0.0
2023-01-26 12:30:00-05:00,156.01499938964844,158.50999450683594,155.89999389648438,158.02000427246094,21872541,0.0,0.0
2023-01-26 13:30:00-05:00,158.02000427246094,159.2100067138672,157.4342041015625,158.5800018310547,19740008,0.0,0.0
2023-01-26 14:30:00-05:00,158.5800018310547,159.125,156.8300018310547,159.0,21553678,0.0,0.0
2023-01-26 15:30:00-05:00,159.00999450683594,160.50999450683594,158.69000244140625,160.26499938964844,16977489,0.0,0.0
2023-01-26 16:00:00-05:00,160.25,250.6,67.5009,159.76,0,0.0,0.0
2023-01-26 17:00:00-05:00,159.76,296.57205,67.5009,158.78,0,0.0,0.0
2023-01-26 18:00:00-05:00,158.75,159.5,158.69,159.35,0,0.0,0.0
