Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-25 04:00:00-05:00,142.47,142.47,140.55,141.76,0,0.0,0.0
2023-01-25 05:00:00-05:00,141.78,142.84,141.0,141.61,0,0.0,0.0
2023-01-25 06:00:00-05:00,141.67,142.24,141.5,141.96,0,0.0,0.0
2023-01-25 07:00:00-05:00,141.92,142.64,141.2,142.4,0,0.0,0.0
2023-01-25 08:00:00-05:00,142.38,143.89,140.96,141.81,0,0.0,0.0
2023-01-25 09:00:00-05:00,141.81,143.89,140.45,141.03,0,0.0,0.0
2023-01-25 09:30:00-05:00,141.90499877929688,142.83990478515625,138.07000732421875,139.4499969482422,44076783,0.0,0.0
2023-01-25 10:30:00-05:00,139.42999267578125,142.61000061035156,139.30999755859375,142.00999450683594,27440354,0.0,0.0
2023-01-25 11:30:00-05:00,142.00079345703125,143.74989318847656,141.77999877929688,142.97999572753906,19766313,0.0,0.0
2023-01-25 12:30:00-05:00,142.97000122070312,144.75,142.6999969482422,144.62989807128906,19173791,0.0,0.0
2023-01-25 13:30:00-05:00,144.60009765625,146.22000122070312,144.08999633789062,146.1634063720703,20472755,0.0,0.0
2023-01-25 14:30:00-05:00,146.1654052734375,146.41000366210938,144.66000366210938,145.1999969482422,23281331,0.0,0.0
2023-01-25 15:30:00-05:00,145.20089721679688,145.3699951171875,143.86000061035156,144.47000122070312,13647984,0.0,0.0
2023-01-25 16:00:00-05:00,144.5,150.0,141.4,147.7,0,0.0,0.0
2023-01-25 17:00:00-05:00,147.64,147.75,144.43,146.59,0,0.0,0.0
2023-01-25 18:00:00-05:00,146.56,152.19,145.0201,152.13,0,0.0,0.0
