Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-25 04:00:00-05:00,141.12,141.93,141.12,141.78,0,0.0,0.0
2023-01-25 05:00:00-05:00,141.77,141.9,140.92,141.01,0,0.0,0.0
2023-01-25 06:00:00-05:00,141.05,141.45,141.01,141.37,0,0.0,0.0
2023-01-25 07:00:00-05:00,141.37,141.45,140.91,141.29,0,0.0,0.0
2023-01-25 08:00:00-05:00,141.28,143.0,140.91,141.54,0,0.0,0.0
2023-01-25 09:00:00-05:00,141.53,141.53,140.7015,140.94,0,0.0,0.0
2023-01-25 09:30:00-05:00,140.00860595703125,141.08999633789062,139.4600067138672,139.82000732421875,17164855,0.0,0.0
2023-01-25 10:30:00-05:00,139.8300018310547,140.42999267578125,138.80999755859375,140.10000610351562,10423253,0.0,0.0
2023-01-25 11:30:00-05:00,140.10000610351562,140.83999633789062,139.89999389648438,140.22000122070312,7037671,0.0,0.0
2023-01-25 12:30:00-05:00,140.22999572753906,141.1199951171875,140.14999389648438,141.07989501953125,4471550,0.0,0.0
2023-01-25 13:30:00-05:00,141.0800018310547,141.97000122070312,140.85000610351562,141.60000610351562,6263579,0.0,0.0
2023-01-25 14:30:00-05:00,141.60000610351562,142.42999267578125,141.3699951171875,141.8300018310547,8008251,0.0,0.0
2023-01-25 15:30:00-05:00,141.8354034423828,141.9499969482422,141.27499389648438,141.85000610351562,5601835,0.0,0.0
2023-01-25 16:00:00-05:00,141.8501,145.91316,141.16,141.625,0,0.0,0.0
2023-01-25 17:00:00-05:00,141.625,141.69,141.35,141.47,0,0.0,0.0
2023-01-25 18:00:00-05:00,141.47,142.08,141.46,142.0,0,0.0,0.0
