Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-30 04:00:00-05:00,145.5,145.88,143.93,144.12,0,0.0,0.0
2023-01-30 05:00:00-05:00,144.16,144.3,143.92,144.05,0,0.0,0.0
2023-01-30 06:00:00-05:00,144.06,144.16,143.8,143.87,0,0.0,0.0
2023-01-30 07:00:00-05:00,143.83,144.5,143.55,144.43,0,0.0,0.0
2023-01-30 08:00:00-05:00,144.44,145.64,143.5515,145.11,0,0.0,0.0
2023-01-30 09:00:00-05:00,145.12,145.12,144.65,144.8,0,0.0,0.0
2023-01-30 09:30:00-05:00,144.9550018310547,145.5500030517578,143.85000610351562,144.19000244140625,13901478,0.0,0.0
2023-01-30 10:30:00-05:00,144.19000244140625,144.32000732421875,143.3699951171875,143.8800048828125,7590500,0.0,0.0
2023-01-30 11:30:00-05:00,143.8699951171875,144.25999450683594,143.14999389648438,143.6750030517578,5936729,0.0,0.0
2023-01-30 12:30:00-05:00,143.6750030517578,143.82000732421875,143.1699981689453,143.497802734375,5194773,0.0,0.0
2023-01-30 13:30:00-05:00,143.49000549316406,143.58990478515625,143.00999450683594,143.14999389648438,5611784,0.0,0.0
2023-01-30 14:30:00-05:00,143.15499877929688,143.51699829101562,142.88099670410156,143.05499267578125,7635052,0.0,0.0
2023-01-30 15:30:00-05:00,143.05999755859375,143.52000427246094,142.85000610351562,143.00999450683594,7361646,0.0,0.0
2023-01-30 16:00:00-05:00,143.02,144.92,142.99,143.12,0,0.0,0.0
2023-01-30 17:00:00-05:00,143.0,145.49538,142.93,143.0,0,0.0,0.0
2023-01-30 18:00:00-05:00,142.96,143.35,142.96,143.14,0,0.0,0.0
