Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-25 04:00:00-05:00,99.0,99.0,98.36,98.44,0,0.0,0.0
2023-01-25 05:00:00-05:00,98.48,98.54,98.01,98.04,0,0.0,0.0
2023-01-25 06:00:00-05:00,98.04,98.2,98.03,98.11,0,0.0,0.0
2023-01-25 07:00:00-05:00,98.16,98.19,97.91,97.92,0,0.0,0.0
2023-01-25 08:00:00-05:00,97.95,98.5985,97.82,97.87,0,0.0,0.0
2023-01-25 09:00:00-05:00,97.94,100.0,97.42,97.44,0,0.0,0.0
2023-01-25 09:30:00-05:00,96.69000244140625,97.72000122070312,95.55000305175781,95.95999908447266,6567247,0.0,0.0
2023-01-25 10:30:00-05:00,95.97000122070312,96.2125015258789,95.26200103759766,95.70999908447266,4765116,0.0,0.0
2023-01-25 11:30:00-05:00,95.71499633789062,96.31999969482422,95.55999755859375,95.70999908447266,3352072,0.0,0.0
2023-01-25 12:30:00-05:00,95.72000122070312,96.4000015258789,95.69499969482422,96.27739715576172,2356202,0.0,0.0
2023-01-25 13:30:00-05:00,96.27999877929688,96.69000244140625,96.03500366210938,96.51000213623047,3118248,0.0,0.0
2023-01-25 14:30:00-05:00,96.51499938964844,96.8499984741211,96.18000030517578,96.54000091552734,2668485,0.0,0.0
2023-01-25 15:30:00-05:00,96.55000305175781,96.79000091552734,96.2249984741211,96.70999908447266,3053457,0.0,0.0
2023-01-25 16:00:00-05:00,96.73,96.95,96.29,96.66,0,0.0,0.0
2023-01-25 17:00:00-05:00,96.665,96.68,96.42,96.43,0,0.0,0.0
2023-01-25 18:00:00-05:00,96.55,96.97,96.43,96.9,0,0.0,0.0
