Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-30 04:00:00-05:00,246.0,248.26,245.41,245.51,0,0.0,0.0
2023-01-30 05:00:00-05:00,245.5,245.55,245.0,245.38,0,0.0,0.0
2023-01-30 06:00:00-05:00,245.38,245.4,244.5,244.75,0,0.0,0.0
2023-01-30 07:00:00-05:00,244.71,245.13,244.1,244.69,0,0.0,0.0
2023-01-30 08:00:00-05:00,244.65,247.86,244.1115,244.6385,0,0.0,0.0
2023-01-30 09:00:00-05:00,244.5,248.63,244.03,244.64,0,0.0,0.0
2023-01-30 09:30:00-05:00,244.50999450683594,245.60000610351562,242.77000427246094,243.3791046142578,5516490,0.0,0.0
2023-01-30 10:30:00-05:00,243.41000366210938,243.9550018310547,242.25999450683594,243.8000030517578,2807344,0.0,0.0
2023-01-30 11:30:00-05:00,243.8000030517578,244.10989379882812,242.75999450683594,243.67999267578125,1817446,0.0,0.0
2023-01-30 12:30:00-05:00,243.66000366210938,243.69000244140625,242.6199951171875,243.27200317382812,2459919,0.0,0.0
2023-01-30 13:30:00-05:00,243.25999450683594,243.25999450683594,242.47000122070312,242.64999389648438,1651354,0.0,0.0
2023-01-30 14:30:00-05:00,242.64999389648438,243.1199951171875,242.1999969482422,242.3800048828125,2479699,0.0,0.0
2023-01-30 15:30:00-05:00,242.3800048828125,243.61000061035156,242.22689819335938,242.75999450683594,3284576,0.0,0.0
2023-01-30 16:00:00-05:00,242.76,248.218,242.5,242.84,0,0.0,0.0
2023-01-30 17:00:00-05:00,242.71,244.33,242.5,242.66,0,0.0,0.0
2023-01-30 18:00:00-05:00,242.66,243.5,242.51,243.17,0,0.0,0.0
