Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-25 04:00:00-05:00,238.9,241.5,237.58,238.4,0,0.0,0.0
2023-01-25 05:00:00-05:00,238.39,238.45,236.5,237.0,0,0.0,0.0
2023-01-25 06:00:00-05:00,237.0,237.0,235.5,236.33,0,0.0,0.0
2023-01-25 07:00:00-05:00,236.22,236.5,235.03,236.16,0,0.0,0.0
2023-01-25 08:00:00-05:00,236.16,242.0,235.05,235.5234,0,0.0,0.0
2023-01-25 09:00:00-05:00,235.6,236.1,233.65,233.99,0,0.0,0.0
2023-01-25 09:30:00-05:00,234.47999572753906,235.0,230.89999389648438,234.2899932861328,20269514,0.0,0.0
2023-01-25 10:30:00-05:00,234.3000030517578,237.6199951171875,233.3699951171875,236.97500610351562,8821573,0.0,0.0
2023-01-25 11:30:00-05:00,236.97999572753906,240.9499969482422,236.89999389648438,238.4398956298828,11623810,0.0,0.0
2023-01-25 12:30:00-05:00,238.44000244140625,241.08999633789062,237.91000366210938,241.01280212402344,4965337,0.0,0.0
2023-01-25 13:30:00-05:00,241.02999877929688,243.3000030517578,239.88040161132812,241.82000732421875,7256630,0.0,0.0
2023-01-25 14:30:00-05:00,241.82000732421875,242.11000061035156,240.41000366210938,240.42230224609375,5749743,0.0,0.0
2023-01-25 15:30:00-05:00,240.4199981689453,241.22999572753906,239.57000732421875,240.5500030517578,4772269,0.0,0.0
2023-01-25 16:00:00-05:00,240.55,241.805,238.0,240.2,0,0.0,0.0
2023-01-25 17:00:00-05:00,240.19,240.61,239.62,240.46,0,0.0,0.0
2023-01-25 18:00:00-05:00,240.3,241.35,240.25,240.83,0,0.0,0.0
